"","site_code","year","site_name","plot","year_trt","trt","totplotcover.yr.live","sr_NA","sr_INT","sr_NAT","sr_UNK","sr_INT.site","sr_non.nat_rare","sr_nat_rare","sr_non.rare_non.nat","sr_non.rare_nat","sr_nat_dom","sr_non.nat_dom","sr_nat_unk_rare","sr_non.nat_unk_rare","sr_non.rare_nat_unk","sr_non.rare_non.nat_unk","sr_non_rare_spp.Freq","sr_non.rare_nat.Freq","sr_non.rare_non.nat.Freq","sr_rare_non.nat.Freq","sr_rare_nat.Freq","sr_rare_unk_nat.Freq","sr_non.rare_nat_unk.Freq","sr_non.rare_non.nat_unk.Freq","sr_rare_non.nat_unk.Freq","sr_non.rare_nat2","sr_non.rare_non.nat2","sr_nat_rare2","sr_non.nat_rare2","sr_non.rare_nat3","sr_non.rare_non.nat3","sr_nat_rare3","sr_non.nat_rare3"
"939","sevi.us",2011,"Sevilleta LTER",35,4,"Control",11.35,4,0,5,4,0,0,0,0,3,1,0,2,2,5,2,4,3,0,0,0,2,5,2,2,2,0,1,0,3,0,0,0
"940","sevi.us",2012,"Sevilleta LTER",35,5,"Control",51.65,6,0,9,3,0,0,0,0,4,1,0,2,2,6,2,5,4,0,0,0,2,6,2,2,3,0,1,0,4,0,0,0
"941","sevi.us",2013,"Sevilleta LTER",35,6,"Control",53.77,6,0,6,4,0,0,0,0,3,1,0,1,1,4,1,4,3,0,0,0,1,4,1,1,3,0,0,0,3,0,0,0
"942","sevi.us",2014,"Sevilleta LTER",35,7,"Control",29.3,5,0,5,3,0,0,0,0,3,1,0,0,0,3,0,3,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
"943","sevi.us",2007,"Sevilleta LTER",40,0,"Control",25.18,0,0,6,1,0,0,1,0,5,2,0,2,1,6,1,6,5,0,0,1,2,6,1,1,5,0,1,0,5,0,1,0
"944","sevi.us",2008,"Sevilleta LTER",40,1,"Control",35.35,3,0,4,2,0,0,0,0,3,2,0,0,0,3,0,3,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
"945","sevi.us",2009,"Sevilleta LTER",40,2,"Control",19.55,0,0,3,1,0,0,0,0,3,2,0,1,1,4,1,4,3,0,0,0,1,4,1,1,3,0,0,0,3,0,0,0
"946","sevi.us",2010,"Sevilleta LTER",40,3,"Control",23.38,8,0,9,4,0,0,1,0,4,2,0,1,0,4,0,4,4,0,0,1,1,4,0,0,4,0,1,0,4,0,1,0
"947","sevi.us",2011,"Sevilleta LTER",40,4,"Control",12.25,6,0,6,4,0,0,0,0,3,2,0,1,1,4,1,4,3,0,0,0,1,4,1,1,3,0,0,0,3,0,0,0
"948","sevi.us",2012,"Sevilleta LTER",40,5,"Control",41.9,7,0,11,2,0,0,1,0,4,2,0,2,1,5,1,5,4,0,0,1,2,5,1,1,4,0,1,0,4,0,1,0
"949","sevi.us",2013,"Sevilleta LTER",40,6,"Control",28.92,3,0,6,3,0,0,1,0,4,2,0,2,1,5,1,5,4,0,0,1,2,5,1,1,4,0,1,0,4,0,1,0
"950","sevi.us",2014,"Sevilleta LTER",40,7,"Control",23.35,4,0,7,1,0,0,0,0,4,2,0,0,0,4,0,4,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0
"951","sgs.us",2007,"Shortgrass Steppe LTER",16,0,"Control",45,0,0,8,0,1,0,1,0,7,2,0,1,0,7,0,7,7,0,0,1,1,7,0,0,6,0,2,0,8,0,0,0
"952","sgs.us",2007,"Shortgrass Steppe LTER",29,0,"Control",35,0,0,7,0,1,0,3,0,4,2,0,3,0,4,0,5,5,0,0,2,2,5,0,0,4,0,3,0,6,0,1,0
"953","sgs.us",2007,"Shortgrass Steppe LTER",37,0,"Control",35,0,0,5,0,1,0,0,0,5,2,0,0,0,5,0,5,5,0,0,0,0,5,0,0,4,0,1,0,5,0,0,0
"954","sgs.us",2007,"Shortgrass Steppe LTER",39,0,"Control",40,0,0,8,0,1,0,0,0,8,2,0,0,0,8,0,8,8,0,0,0,0,8,0,0,6,0,2,0,8,0,0,0
"955","sgs.us",2007,"Shortgrass Steppe LTER",3,0,"Control",40,0,0,5,0,1,0,0,0,5,2,0,0,0,5,0,5,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,0
"956","sgs.us",2007,"Shortgrass Steppe LTER",8,0,"Control",43,0,1,6,0,1,1,1,0,5,2,0,1,1,5,0,6,5,1,0,1,1,5,1,0,5,0,1,1,5,1,1,0
"957","sgs.us",2008,"Shortgrass Steppe LTER",8,1,"Control",38,1,0,5,0,0,0,1,0,3,2,0,1,0,3,0,3,3,0,0,1,1,3,0,0,3,0,1,0,3,0,1,0
"958","sgs.us",2009,"Shortgrass Steppe LTER",8,2,"Control",104,6,0,10,0,0,0,0,0,4,2,0,0,0,4,0,4,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0
"959","sgs.us",2010,"Shortgrass Steppe LTER",8,3,"Control",93,1,0,5,0,2,0,0,0,4,2,0,0,0,4,0,4,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0
"960","sgs.us",2011,"Shortgrass Steppe LTER",8,4,"Control",89,4,0,6,1,3,0,0,0,3,2,0,0,0,3,0,3,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
"961","sgs.us",2012,"Shortgrass Steppe LTER",8,5,"Control",78,3,0,4,1,0,0,0,0,2,2,0,0,0,2,0,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0
"962","sgs.us",2013,"Shortgrass Steppe LTER",8,6,"Control",81,5,0,7,1,0,0,0,0,3,2,0,0,0,3,0,3,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
"963","sgs.us",2014,"Shortgrass Steppe LTER",8,7,"Control",123,7,0,9,1,1,0,0,0,3,2,0,0,0,3,0,3,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
"964","sgs.us",2015,"Shortgrass Steppe LTER",8,8,"Control",106,7,0,10,1,3,0,0,0,4,2,0,0,0,4,0,4,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0
"965","sgs.us",2016,"Shortgrass Steppe LTER",8,9,"Control",137,5,0,7,1,3,0,0,0,3,2,0,0,0,3,0,3,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
"966","sgs.us",2007,"Shortgrass Steppe LTER",9,0,"Control",26,0,0,6,0,1,0,1,0,5,2,0,1,0,5,0,6,6,0,0,0,0,6,0,0,5,0,1,0,6,0,0,0
"967","sgs.us",2007,"Shortgrass Steppe LTER",19,0,"Control",37,0,1,4,0,1,1,0,0,4,2,0,0,1,4,0,5,4,1,0,0,0,4,1,0,4,0,0,1,4,1,0,0
"968","sgs.us",2008,"Shortgrass Steppe LTER",19,1,"Control",53,1,0,5,0,0,0,0,0,4,2,0,0,0,4,0,4,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0
"969","sgs.us",2009,"Shortgrass Steppe LTER",19,2,"Control",116,5,0,9,0,0,0,0,0,4,2,0,0,0,4,0,4,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0
"970","sgs.us",2010,"Shortgrass Steppe LTER",19,3,"Control",101,4,0,8,0,2,0,0,0,4,2,0,0,0,4,0,4,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0
"971","sgs.us",2011,"Shortgrass Steppe LTER",19,4,"Control",113,3,0,6,0,3,0,0,0,3,2,0,0,0,3,0,3,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
"972","sgs.us",2012,"Shortgrass Steppe LTER",19,5,"Control",93,1,0,3,0,0,0,0,0,2,2,0,0,0,2,0,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0
"973","sgs.us",2013,"Shortgrass Steppe LTER",19,6,"Control",117,6,0,7,1,0,0,0,0,2,2,0,0,0,2,0,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0
"974","sgs.us",2014,"Shortgrass Steppe LTER",19,7,"Control",134,9,0,9,2,1,0,0,0,2,2,0,0,0,2,0,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0
"975","sgs.us",2015,"Shortgrass Steppe LTER",19,8,"Control",125,5,0,7,0,3,0,0,0,2,2,0,0,0,2,0,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0
"976","sgs.us",2016,"Shortgrass Steppe LTER",19,9,"Control",120,4,0,5,1,3,0,0,0,2,2,0,0,0,2,0,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0
"977","sgs.us",2007,"Shortgrass Steppe LTER",22,0,"Control",28,0,0,4,0,1,0,0,0,4,2,0,0,0,4,0,4,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0
"978","sgs.us",2007,"Shortgrass Steppe LTER",38,0,"Control",40,0,1,4,0,1,1,1,0,3,1,0,1,1,3,0,5,4,1,0,0,0,4,1,0,3,0,1,1,4,1,0,0
"979","sgs.us",2008,"Shortgrass Steppe LTER",38,1,"Control",80,3,0,5,0,0,0,0,0,2,1,0,0,0,2,0,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0
"980","sgs.us",2009,"Shortgrass Steppe LTER",38,2,"Control",117,7,0,9,1,0,0,0,0,3,1,0,0,0,3,0,3,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
"981","sgs.us",2010,"Shortgrass Steppe LTER",38,3,"Control",126,5,0,9,0,2,0,1,0,3,1,0,1,0,3,0,4,4,0,0,0,0,4,0,0,3,0,1,0,4,0,0,0
"982","sgs.us",2011,"Shortgrass Steppe LTER",38,4,"Control",106,8,1,9,0,3,0,0,0,2,1,0,0,0,2,0,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0
"983","sgs.us",2012,"Shortgrass Steppe LTER",38,5,"Control",99,4,0,5,1,0,0,0,0,2,1,0,0,0,2,0,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0
"984","sgs.us",2013,"Shortgrass Steppe LTER",38,6,"Control",94,6,0,8,1,0,0,1,0,2,1,0,1,0,2,0,3,3,0,0,0,0,3,0,0,2,0,1,0,3,0,0,0
"985","sgs.us",2014,"Shortgrass Steppe LTER",38,7,"Control",150,7,0,9,1,1,0,1,0,2,1,0,1,0,2,0,3,3,0,0,0,0,3,0,0,2,0,1,0,3,0,0,0
"986","sgs.us",2015,"Shortgrass Steppe LTER",38,8,"Control",140,6,0,8,1,3,0,1,0,2,1,0,1,0,2,0,3,3,0,0,0,0,3,0,0,2,0,1,0,3,0,0,0
"987","sgs.us",2016,"Shortgrass Steppe LTER",38,9,"Control",118,6,0,6,2,3,0,1,0,1,1,0,1,0,1,0,2,2,0,0,0,0,2,0,0,1,0,1,0,2,0,0,0
"988","shps.us",2007,"Sheep Experimental Station",27,0,"Control",33,0,2,13,1,8,0,2,2,11,3,0,3,1,12,3,14,11,2,0,2,3,12,3,1,10,2,3,0,11,2,2,0
"989","shps.us",2008,"Sheep Experimental Station",27,1,"Control",44.5,6,2,18,1,8,0,2,2,11,3,0,2,0,11,2,13,11,2,0,2,2,11,2,0,10,2,3,0,11,2,2,0
"990","shps.us",2009,"Sheep Experimental Station",27,2,"Control",43,4,2,14,0,9,0,2,2,8,3,0,2,0,8,2,10,8,2,0,2,2,8,2,0,7,2,3,0,8,2,2,0
"991","shps.us",2011,"Sheep Experimental Station",27,4,"Control",55,6,4,14,0,11,0,1,2,9,3,0,1,0,9,2,11,9,2,0,1,1,9,2,0,8,2,2,0,9,2,1,0
"992","shps.us",2007,"Sheep Experimental Station",2,0,"Control",46.5,0,4,11,0,8,2,1,2,10,3,0,1,2,10,2,13,10,3,1,1,1,10,3,1,8,2,3,2,11,3,0,1
"993","shps.us",2009,"Sheep Experimental Station",2,2,"Control",33,4,2,11,0,9,0,0,2,7,3,0,0,0,7,2,8,6,2,0,1,1,6,2,0,6,2,1,0,7,2,0,0
"994","shps.us",2010,"Sheep Experimental Station",2,3,"Control",36.5,5,1,13,0,10,0,0,1,8,3,0,0,0,8,1,8,7,1,0,1,1,7,1,0,6,1,2,0,8,1,0,0
"995","shps.us",2011,"Sheep Experimental Station",2,4,"Control",43,8,3,16,0,11,1,1,1,8,3,0,1,1,8,1,10,8,2,0,1,1,8,2,0,7,1,2,1,9,2,0,0
"996","shps.us",2012,"Sheep Experimental Station",2,5,"Control",33,5,1,12,0,8,0,0,1,7,3,0,0,0,7,1,7,6,1,0,1,1,6,1,0,5,1,2,0,7,1,0,0
"997","shps.us",2015,"Sheep Experimental Station",2,8,"Control",39.5,8,1,13,2,6,0,0,1,7,2,0,0,0,7,1,7,6,1,0,1,1,6,1,0,5,1,2,0,7,1,0,0
"998","shps.us",2016,"Sheep Experimental Station",2,9,"Control",42,7,1,15,1,7,0,0,1,9,3,0,0,0,9,1,9,8,1,0,1,1,8,1,0,7,1,2,0,9,1,0,0
"999","shps.us",2007,"Sheep Experimental Station",13,0,"Control",57,0,2,11,0,8,0,1,2,10,3,0,1,0,10,2,12,10,2,0,1,1,10,2,0,9,2,2,0,11,2,0,0
"1000","shps.us",2008,"Sheep Experimental Station",13,1,"Control",48,3,3,8,1,8,0,1,2,6,3,0,1,0,6,2,9,7,2,0,0,0,7,2,0,6,2,1,0,7,2,0,0
"1001","shps.us",2009,"Sheep Experimental Station",13,2,"Control",59.5,8,3,16,1,9,0,1,2,9,3,0,1,0,9,2,11,9,2,0,1,1,9,2,0,8,2,2,0,10,2,0,0
"1002","shps.us",2010,"Sheep Experimental Station",13,3,"Control",13.5,3,2,10,0,10,0,0,2,7,2,0,0,0,7,2,8,6,2,0,1,1,6,2,0,6,2,1,0,7,2,0,0
"1003","shps.us",2011,"Sheep Experimental Station",13,4,"Control",58,5,2,13,0,11,0,1,2,7,3,0,1,0,7,2,10,8,2,0,0,0,8,2,0,7,2,1,0,8,2,0,0
"1004","shps.us",2012,"Sheep Experimental Station",13,5,"Control",66,3,2,12,1,8,0,1,2,9,3,0,1,0,9,2,12,10,2,0,0,0,10,2,0,8,2,2,0,10,2,0,0
"1005","shps.us",2013,"Sheep Experimental Station",13,6,"Control",58,6,3,15,0,8,0,1,2,9,3,0,1,0,9,2,12,10,2,0,0,0,10,2,0,8,2,2,0,10,2,0,0
"1006","shps.us",2014,"Sheep Experimental Station",13,7,"Control",59.5,3,2,14,0,6,0,1,2,10,3,0,1,0,10,2,12,10,2,0,1,1,10,2,0,9,2,2,0,11,2,0,0
"1007","shps.us",2015,"Sheep Experimental Station",13,8,"Control",69.5,6,2,14,1,6,0,1,2,8,2,0,1,0,8,2,10,8,2,0,1,1,8,2,0,7,2,2,0,9,2,0,0
"1008","shps.us",2016,"Sheep Experimental Station",13,9,"Control",50.5,7,3,14,1,7,0,1,2,8,3,0,1,0,8,2,11,9,2,0,0,0,9,2,0,7,2,2,0,9,2,0,0
"1009","shps.us",2010,"Sheep Experimental Station",27,3,"Control",45,1,3,10,0,10,0,2,2,8,3,0,2,0,8,2,10,8,2,0,2,2,8,2,0,8,2,2,0,8,2,2,0
"1010","shps.us",2012,"Sheep Experimental Station",27,5,"Control",48,3,3,13,0,8,0,2,2,9,3,0,2,0,9,2,11,9,2,0,2,2,9,2,0,9,2,2,0,9,2,2,0
"1011","shps.us",2013,"Sheep Experimental Station",27,6,"Control",55,4,2,15,0,8,0,2,2,9,3,0,2,0,9,2,11,9,2,0,2,2,9,2,0,9,2,2,0,9,2,2,0
"1012","shps.us",2016,"Sheep Experimental Station",27,9,"Control",46.5,6,3,15,1,7,0,2,2,9,3,0,2,0,9,2,11,9,2,0,2,2,9,2,0,9,2,2,0,9,2,2,0
"1013","shps.us",2007,"Sheep Experimental Station",40,0,"Control",55.5,0,2,12,0,8,0,2,2,10,3,0,2,0,10,2,11,9,2,0,3,3,9,2,0,9,2,3,0,10,2,2,0
"1014","shps.us",2008,"Sheep Experimental Station",40,1,"Control",66.5,8,2,18,0,8,0,1,2,9,3,0,1,0,9,2,10,8,2,0,2,2,8,2,0,9,2,1,0,9,2,1,0
"1015","shps.us",2009,"Sheep Experimental Station",40,2,"Control",53,5,2,15,0,9,0,0,2,10,3,0,0,0,10,2,11,9,2,0,1,1,9,2,0,9,2,1,0,10,2,0,0
"1016","shps.us",2010,"Sheep Experimental Station",40,3,"Control",57,4,2,14,0,10,0,1,2,9,3,0,1,0,9,2,10,8,2,0,2,2,8,2,0,8,2,2,0,9,2,1,0
"1017","shps.us",2011,"Sheep Experimental Station",40,4,"Control",71,7,3,16,0,11,0,1,2,9,3,0,1,0,9,2,10,8,2,0,2,2,8,2,0,8,2,2,0,9,2,1,0
"1018","shps.us",2012,"Sheep Experimental Station",40,5,"Control",63,6,2,15,0,8,0,0,2,9,3,0,0,0,9,2,10,8,2,0,1,1,8,2,0,8,2,1,0,9,2,0,0
"1019","shps.us",2013,"Sheep Experimental Station",40,6,"Control",64,6,2,17,0,8,0,1,2,10,3,0,1,0,10,2,11,9,2,0,2,2,9,2,0,9,2,2,0,10,2,1,0
"1020","shps.us",2014,"Sheep Experimental Station",40,7,"Control",65.5,5,2,16,0,6,0,1,2,10,3,0,1,0,10,2,11,9,2,0,2,2,9,2,0,9,2,2,0,10,2,1,0
"1021","shps.us",2015,"Sheep Experimental Station",40,8,"Control",69,8,2,15,2,6,0,0,2,9,2,0,0,0,9,2,10,8,2,0,1,1,8,2,0,8,2,1,0,9,2,0,0
"1022","shps.us",2016,"Sheep Experimental Station",40,9,"Control",63.5,8,2,17,0,7,0,0,2,9,3,0,0,0,9,2,10,8,2,0,1,1,8,2,0,8,2,1,0,9,2,0,0
"1023","shps.us",2008,"Sheep Experimental Station",2,1,"Control",46,6,2,16,0,8,1,1,1,9,3,0,1,1,9,1,10,9,1,1,1,1,9,1,1,7,1,3,1,10,1,0,1
"1024","shps.us",2013,"Sheep Experimental Station",2,6,"Control",43,6,1,14,0,8,1,0,0,8,3,0,0,1,8,0,8,7,1,0,1,1,7,1,0,6,0,2,1,8,1,0,0
"1025","shps.us",2014,"Sheep Experimental Station",2,7,"Control",36,8,0,14,0,6,0,0,0,6,3,0,0,0,6,0,5,5,0,0,1,1,5,0,0,4,0,2,0,6,0,0,0
"1026","shps.us",2014,"Sheep Experimental Station",27,7,"Control",54,3,0,12,0,6,0,1,0,8,3,0,1,0,8,0,8,8,0,0,1,1,8,0,0,8,0,1,0,8,0,1,0
"1027","shps.us",2015,"Sheep Experimental Station",27,8,"Control",50.5,5,1,14,1,6,0,2,1,8,2,0,2,0,8,1,9,8,1,0,2,2,8,1,0,8,1,2,0,8,1,2,0
"1028","sier.us",2007,"Sierra Foothills REC",13,0,"Control",123.3,0,8,5,1,20,3,2,5,3,0,1,3,4,4,6,9,3,5,3,2,3,4,6,4,2,5,3,3,3,6,2,2
"1029","sier.us",2008,"Sierra Foothills REC",13,1,"Control",96.5,2,5,1,0,28,0,0,4,0,0,1,0,0,0,4,3,0,3,1,0,0,0,3,1,0,4,0,0,0,4,0,0
"1030","sier.us",2009,"Sierra Foothills REC",13,2,"Control",233,7,8,5,0,26,0,0,5,1,0,1,0,0,1,5,4,0,4,1,1,1,0,4,1,1,5,0,0,1,5,0,0
"1031","sier.us",2010,"Sierra Foothills REC",13,3,"Control",119,8,9,3,1,35,0,0,5,0,0,1,0,0,0,5,4,0,4,1,0,0,0,4,1,0,5,0,0,0,5,0,0
"1032","sier.us",2007,"Sierra Foothills REC",27,0,"Control",150.2,0,6,4,1,20,1,3,5,1,0,2,4,2,2,6,9,3,5,1,1,2,4,6,2,0,5,4,1,2,5,2,1
"1033","sier.us",2007,"Sierra Foothills REC",5,0,"Control",145.1,0,5,0,0,20,0,0,5,0,0,1,0,0,0,5,5,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0
"1034","sier.us",2008,"Sierra Foothills REC",5,1,"Control",123,1,5,0,0,28,0,0,4,0,0,1,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"1035","sier.us",2009,"Sierra Foothills REC",5,2,"Control",82,3,6,1,0,26,0,0,4,0,0,1,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"1036","sier.us",2010,"Sierra Foothills REC",5,3,"Control",181,3,5,1,0,35,0,0,3,0,0,1,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"1037","sier.us",2011,"Sierra Foothills REC",5,4,"Control",140,4,6,1,0,30,0,0,3,0,0,1,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"1038","sier.us",2012,"Sierra Foothills REC",5,5,"Control",135,2,5,0,0,32,0,0,3,0,0,1,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"1039","sier.us",2013,"Sierra Foothills REC",5,6,"Control",164,3,5,1,0,28,0,0,3,0,0,1,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"1040","sier.us",2014,"Sierra Foothills REC",5,7,"Control",164,5,7,2,0,31,0,0,4,0,0,1,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"1041","sier.us",2015,"Sierra Foothills REC",5,8,"Control",87,6,6,1,1,32,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"1042","sier.us",2016,"Sierra Foothills REC",5,9,"Control",206,5,6,1,1,33,0,0,3,0,0,1,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"1043","sier.us",2017,"Sierra Foothills REC",5,10,"Control",161,7,8,0,1,30,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"1044","sier.us",2008,"Sierra Foothills REC",27,1,"Control",63,5,8,2,0,28,0,1,4,0,0,1,1,0,0,4,5,1,4,0,0,0,1,4,0,0,4,1,0,0,4,1,0
"1045","sier.us",2009,"Sierra Foothills REC",27,2,"Control",94.5,4,5,1,1,26,0,0,3,0,0,1,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"1046","sier.us",2010,"Sierra Foothills REC",27,3,"Control",118,7,8,3,0,35,0,0,4,0,0,1,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"1047","sier.us",2011,"Sierra Foothills REC",27,4,"Control",161,6,8,2,1,30,0,0,5,0,0,2,0,0,0,5,5,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0
"1048","sier.us",2012,"Sierra Foothills REC",27,5,"Control",113.5,8,10,3,0,32,0,0,5,0,0,2,0,0,0,5,5,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0
"1049","sier.us",2013,"Sierra Foothills REC",27,6,"Control",77.5,10,10,5,1,28,1,0,5,0,0,2,0,1,0,5,5,0,5,1,0,0,0,5,1,0,5,0,1,0,5,0,1
"1050","sier.us",2014,"Sierra Foothills REC",27,7,"Control",97,9,12,1,1,31,1,0,4,0,0,1,0,1,0,4,4,0,4,1,0,0,0,4,1,0,4,0,1,0,4,0,1
"1051","sier.us",2015,"Sierra Foothills REC",27,8,"Control",120.1,9,9,4,0,32,0,0,4,0,0,2,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"1052","sier.us",2017,"Sierra Foothills REC",27,10,"Control",117,9,8,2,2,30,0,0,3,0,0,1,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"1053","sier.us",2011,"Sierra Foothills REC",13,4,"Control",117,2,4,0,0,30,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"1054","sier.us",2012,"Sierra Foothills REC",13,5,"Control",117.5,4,8,0,0,32,0,0,4,0,0,1,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"1055","sier.us",2013,"Sierra Foothills REC",13,6,"Control",109,5,6,1,0,28,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"1056","sier.us",2016,"Sierra Foothills REC",27,9,"Control",170.5,10,10,1,3,33,0,0,4,0,0,1,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"1057","sier.us",2016,"Sierra Foothills REC",13,9,"Control",156,5,7,1,0,33,0,0,2,1,0,1,0,0,1,2,2,0,2,0,1,1,0,2,0,1,2,0,0,1,2,0,0
"1058","sier.us",2014,"Sierra Foothills REC",13,7,"Control",112.2,4,3,2,0,31,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"1059","sier.us",2015,"Sierra Foothills REC",13,8,"Control",134,5,5,1,0,32,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"1060","smith.us",2007,"Smith Prairie",6,0,"Control",58.1,0,19,1,1,37,4,1,15,0,0,3,2,5,1,16,15,0,15,4,1,2,1,16,5,0,12,1,7,0,18,1,1
"1061","smith.us",2008,"Smith Prairie",6,1,"Control",58.3,3,19,1,1,33,4,1,12,0,0,3,2,5,1,13,13,0,13,3,1,2,1,14,4,0,11,1,5,0,15,1,1
"1062","smith.us",2010,"Smith Prairie",6,3,"Control",82.2,3,18,1,1,37,3,1,12,0,0,3,2,4,1,13,12,0,12,3,1,2,1,13,4,0,10,1,5,0,14,1,1
"1063","smith.us",2011,"Smith Prairie",6,4,"Control",53.05,4,13,2,1,34,1,1,9,0,0,2,2,2,1,10,9,0,9,1,1,2,1,10,2,0,8,1,2,0,9,1,1
"1064","smith.us",2013,"Smith Prairie",6,6,"Control",62.9,8,17,3,4,34,2,1,12,0,0,3,2,3,1,13,11,0,11,3,1,2,1,12,4,0,10,1,4,0,13,1,1
"1065","smith.us",2016,"Smith Prairie",6,9,"Control",50.65,5,16,2,1,35,2,1,10,0,0,3,2,3,1,11,8,0,8,4,1,2,1,9,5,0,8,1,4,0,12,1,0
"1066","smith.us",2007,"Smith Prairie",11,0,"Control",95.2,0,26,2,0,37,11,2,15,0,0,3,2,11,0,15,18,0,18,8,2,2,0,18,8,0,12,2,14,0,19,2,7
"1067","smith.us",2008,"Smith Prairie",11,1,"Control",47.45,1,20,1,0,33,7,1,12,0,0,2,1,7,0,12,14,0,14,5,1,1,0,14,5,0,10,1,9,0,16,1,3
"1068","smith.us",2012,"Smith Prairie",11,5,"Control",62.85,7,24,3,3,38,9,2,12,0,0,2,2,9,0,12,15,0,15,6,2,2,0,15,6,0,9,2,12,0,16,2,5
"1069","smith.us",2013,"Smith Prairie",11,6,"Control",69.05,4,17,2,2,34,4,1,12,0,0,2,1,4,0,12,14,0,14,2,1,1,0,14,2,0,10,1,6,0,15,1,1
"1070","smith.us",2014,"Smith Prairie",11,7,"Control",53.65,3,13,2,2,35,4,1,9,0,0,2,1,4,0,9,9,0,9,4,1,1,0,9,4,0,8,1,5,0,10,1,3
"1071","smith.us",2015,"Smith Prairie",11,8,"Control",44.05,6,18,2,4,38,6,2,10,0,0,1,2,6,0,10,11,0,11,5,2,2,0,11,5,0,9,2,7,0,12,2,4
"1072","smith.us",2016,"Smith Prairie",11,9,"Control",69.9,6,22,1,4,35,7,1,13,0,0,2,1,7,0,13,16,0,16,4,1,1,0,16,4,0,10,1,10,0,17,1,3
"1073","smith.us",2009,"Smith Prairie",6,2,"Control",42.4,2,14,0,1,40,0,0,12,0,0,3,1,1,1,13,11,0,11,1,0,1,1,12,2,0,11,0,1,0,12,0,0
"1074","smith.us",2012,"Smith Prairie",6,5,"Control",50.55,4,17,0,1,38,2,0,11,0,0,2,1,3,1,12,10,0,10,3,0,1,1,11,4,0,9,0,4,0,12,0,1
